name,CountryCode,Predictive
tagami,Japanese,2
tagamolila,Filipino,1
taganap,Filipino,2
taganas,Filipino,2
tagarao,Filipino,2
tagare,Filipino,2
tagari,Filipino,2
tagarino,Filipino,2
tagashira,Japanese,2
tagata,Filipino,2
tagatac,Filipino,2
tagawa,Japanese,2
tagaya,Japanese,2
tagayuna,Filipino,2
taghap,Filipino,2
tagnipez,Filipino,2
tagorda,Filipino,2
tagore,Indian,2
taguba,Filipino,2
taguchi,Japanese,2
tagudar,Filipino,2
tagudin,Filipino,2
taguiam,Filipino,2
taguibao,Filipino,1
taguinod,Filipino,2
tagulao,Filipino,2
tagulinao,Filipino,2
tagum,Filipino,2
tagupa,Filipino,2
tagura,Filipino,2
tahara,Japanese,2
tahilan,Filipino,2
tahimic,Filipino,2
tahira,Japanese,2
tai,Chinese,2
tailor,Indian,1
taima,Japanese,1
taira,Japanese,2
taja,Filipino,1
tajani,Indian,1
tajanlangit,Filipino,2
tajima,Japanese,2
tajiri,Japanese,2
tajon,Filipino,2
tajonera,Filipino,2
taka,Japanese,2
takabatake,Japanese,1
takabayashi,Japanese,2
takabe,Japanese,1
takada,Japanese,2
takae,Japanese,1
takaesu,Japanese,2
takagaki,Japanese,2
takagawa,Japanese,2
takagi,Japanese,2
takagishi,Japanese,1
takaguchi,Japanese,1
takahagi,Japanese,1
takahama,Japanese,2
takahara,Japanese,2
takahash,Japanese,2
takahashi,Japanese,2
takahasi,Japanese,2
takahata,Japanese,2
takahira,Japanese,2
takahshi,Japanese,1
takai,Japanese,2
takaishi,Japanese,1
takaiwa,Japanese,1
takaki,Japanese,2
takaku,Japanese,2
takakura,Japanese,2
takakuwa,Japanese,2
takamatsu,Japanese,2
takami,Japanese,2
takamine,Japanese,2
takamiya,Japanese,2
takamizawa,Japanese,1
takamori,Japanese,2
takamoto,Japanese,2
takamura,Japanese,2
takanabe,Japanese,2
takanashi,Japanese,2
takano,Japanese,2
takao,Japanese,2
takaoka,Japanese,2
takara,Japanese,2
takarabe,Japanese,2
takarada,Japanese,2
takasaka,Japanese,1
takasaki,Japanese,2
takasawa,Japanese,2
takase,Japanese,2
takashi,Japanese,1
takashima,Japanese,2
takashina,Japanese,2
takasu,Japanese,2
takasugi,Japanese,2
takata,Japanese,2
takato,Japanese,2
takatori,Japanese,2
takatsu,Japanese,2
takatsuka,Japanese,2
takatsuki,Japanese,2
takaura,Japanese,1
takaya,Japanese,2
takayama,Japanese,2
takayanagi,Japanese,2
takayasu,Japanese,2
takayoshi,Japanese,2
takazawa,Japanese,2
takebayashi,Japanese,2
takebe,Japanese,1
takechi,Japanese,2
takeda,Japanese,2
takegami,Japanese,2
takegawa,Japanese,1
takeguchi,Japanese,2
takehara,Japanese,2
takehisa,Japanese,1
takei,Japanese,2
takeichi,Japanese,1
takeishi,Japanese,1
takekawa,Japanese,2
takekoshi,Japanese,2
takel,Japanese,1
takemasa,Japanese,1
takematsu,Japanese,1
takemori,Japanese,2
takemoto,Japanese,2
takemura,Japanese,2
takenaga,Japanese,2
takenaka,Japanese,2
takeno,Japanese,2
takenouchi,Japanese,2
takeo,Japanese,2
takeoka,Japanese,1
takesako,Japanese,2
takeshi,Japanese,1
takeshima,Japanese,2
takeshita,Japanese,2
takesue,Japanese,1
taketa,Japanese,2
taketani,Japanese,2
taketomi,Japanese,1
takeuchi,Japanese,2
takeya,Japanese,2
takeyama,Japanese,2
takezawa,Japanese,1
takhar,Indian,1
taki,Japanese,2
takida,Japanese,1
takido,Japanese,2
takigawa,Japanese,2
takiguchi,Japanese,2
takii,Japanese,2
takikawa,Japanese,2
takimoto,Japanese,2
takino,Japanese,2
takishima,Japanese,2
takita,Japanese,2
takiuchi,Japanese,2
takiyama,Japanese,2
takizawa,Japanese,2
takubo,Japanese,2
takuma,Japanese,2
takumi,Japanese,2
takushi,Japanese,2
talabis,Filipino,2
talabucon,Filipino,1
talactac,Filipino,1
taladua,Filipino,1
talag,Filipino,2
talagtag,Filipino,2
talamayan,Filipino,2
talampas,Filipino,2
talana,Filipino,2
talanay,Filipino,2
talania,Filipino,2
talao,Filipino,2
talaro,Filipino,2
talastas,Filipino,2
talatala,Filipino,2
talati,Indian,2
talato,Filipino,2
talens,Filipino,1
taleon,Filipino,2
taliman,Filipino,2
tallungan,Filipino,2
talob,Filipino,2
taloma,Filipino,2
talorda,Filipino,2
talosig,Filipino,2
taloza,Filipino,2
talpade,Indian,1
talplacido,Filipino,2
talsania,Indian,2
taluban,Filipino,2
talucad,Filipino,2
talusan,Filipino,2
talvo,Filipino,2
tam,Chinese,2
tamada,Japanese,2
tamagawa,Japanese,2
tamai,Japanese,2
tamaki,Japanese,2
tamamura,Japanese,1
tamanaha,Japanese,2
tamaoki,Japanese,1
tamaray,Filipino,2
tamarra,Filipino,2
tamaru,Japanese,2
tamase,Filipino,2
tamashiro,Japanese,2
tamate,Japanese,2
tamayao,Filipino,2
tamayose,Japanese,2
tambalque,Filipino,2
tambanillo,Filipino,2
tambaoan,Filipino,2
tambio,Filipino,2
tambongco,Filipino,1
tamboong,Filipino,2
tambot,Filipino,2
tambunting,Filipino,2
tameta,Filipino,2
tamhane,Indian,2
tamiya,Japanese,1
tamonan,Filipino,1
tamondong,Filipino,2
tamonte,Filipino,2
tamoria,Filipino,1
tamoro,Filipino,2
tamotsu,Japanese,1
tamparong,Filipino,1
tampoc,Filipino,2
tampol,Filipino,2
tampon,Filipino,2
tampos,Filipino,1
tampoya,Filipino,2
tampus,Filipino,2
tamula,Filipino,1
tamura,Japanese,2
tanabe,Japanese,2
tanada,Filipino,2
tanael,Filipino,2
tanafranca,Filipino,1
tanagon,Filipino,2
tanahara,Japanese,2
tanahashi,Japanese,2
tanaka,Japanese,2
tanala,Filipino,1
tanalega,Filipino,2
tanalgo,Filipino,1
tanap,Filipino,2
tanawan,Filipino,2
tanbara,Japanese,2
tancinco,Filipino,1
tancioco,Filipino,2
tandaguen,Filipino,1
tandan,Indian,2
tandingan,Filipino,2
tandoc,Filipino,1
tandon,Indian,2
taneda,Japanese,2
tanedo,Filipino,2
tanega,Filipino,2
tanemura,Japanese,2
taneo,Filipino,2
tang,Chinese,1
tangalin,Filipino,2
tangatue,Filipino,2
tangca,Filipino,2
tangco,Filipino,2
tanghal,Filipino,2
tanglao,Filipino,2
tangonan,Filipino,2
tanguilig,Filipino,1
tangunan,Filipino,2
tanhueco,Filipino,2
tani,Japanese,1
tanicala,Filipino,2
tanida,Japanese,2
tanifuji,Japanese,1
tanigaki,Japanese,2
tanigawa,Japanese,2
taniguchi,Japanese,2
tanikawa,Japanese,2
tanimoto,Japanese,2
tanimura,Japanese,2
taninaka,Japanese,2
taningco,Filipino,2
tanino,Japanese,2
tanioka,Japanese,2
taniwaki,Japanese,2
taniyama,Japanese,2
tanizaki,Japanese,2
tanizawa,Japanese,1
tanji,Japanese,2
tanjuakio,Filipino,2
tanjuaquio,Filipino,2
tanjutco,Filipino,2
tanna,Indian,1
tanoue,Japanese,2
tanouye,Japanese,2
tanseco,Filipino,1
tansioco,Filipino,2
tantay,Filipino,2
tantingco,Filipino,2
tantoco,Filipino,2
tantoy,Filipino,2
tantuico,Filipino,2
tanudra,Filipino,2
tanudtanud,Filipino,2
tanwangco,Filipino,1
tanyag,Filipino,2
tanzo,Filipino,2
tao,Chinese,2
taoatao,Filipino,2
taoka,Japanese,2
taong,Filipino,2
tapado,Filipino,2
tapales,Filipino,2
tapalla,Filipino,2
tapang,Filipino,2
tapaoan,Filipino,2
tapat,Filipino,2
tapawan,Filipino,2
tapayan,Filipino,2
tapec,Filipino,2
tapiador,Filipino,2
tapnio,Filipino,2
tapuro,Filipino,2
taqi,Indian,1
taracatac,Filipino,2
tarampi,Filipino,2
tarantan,Filipino,1
tarape,Filipino,2
taraya,Filipino,2
tarectecan,Filipino,2
tariga,Filipino,2
tarlit,Filipino,2
tarnate,Filipino,2
tarng,Chinese,2
tarongoy,Filipino,2
taroy,Filipino,1
tarrosa,Filipino,2
tarroza,Filipino,2
taruc,Filipino,2
tarui,Japanese,2
tarumoto,Japanese,2
tasaka,Japanese,2
tasaki,Japanese,2
tashima,Japanese,2
tashiro,Japanese,2
tatad,Filipino,2
tatebe,Japanese,2
tateishi,Japanese,2
tateiwa,Japanese,1
tatematsu,Japanese,2
tateno,Japanese,2
tatewaki,Japanese,2
tateyama,Japanese,2
tating,Filipino,2
tatlonghari,Filipino,2
tatoy,Filipino,1
tatsukawa,Japanese,2
tatsumi,Japanese,2
tatsumoto,Japanese,2
tatsuno,Japanese,2
tatsuta,Japanese,2
tauchi,Japanese,2
taur,Chinese,2
taura,Japanese,1
tauyan,Filipino,2
tavanlar,Filipino,2
tavora,Filipino,2
tawara,Japanese,2
tawatao,Filipino,2
taya,Japanese,1
tayaba,Filipino,2
tayag,Filipino,2
tayal,Indian,2
tayama,Japanese,2
tayamen,Filipino,2
tayao,Filipino,2
tayco,Filipino,2
tayengco,Filipino,2
tayko,Filipino,1
taylan,Filipino,2
tayong,Filipino,2
tazaki,Japanese,1
tazawa,Japanese,1
tchan,Vietnamese,2
tchang,Vietnamese,1
tchao,Chinese,1
tche,Vietnamese,1
tcheng,Vietnamese,1
tchong,Vietnamese,1
tchou,Chinese,1
teang,Chinese,1
tecson,Filipino,2
ted,Chinese,1
tegio,Filipino,2
teh,Chinese,1
tejam,Filipino,2
tejani,Indian,1
tejano,Filipino,2
tejima,Japanese,1
tejpal,Indian,2
tejuco,Filipino,2
tejuja,Indian,2
telan,Filipino,1
telang,Indian,1
telebrico,Filipino,2
telmo,Filipino,2
tembe,Indian,2
templado,Filipino,2
templo,Filipino,1
templonuevo,Filipino,2
tempongko,Filipino,2
temporal,Filipino,2
tenazas,Filipino,1
tenchavez,Filipino,2
tendencia,Filipino,2
tendero,Filipino,1
tenebro,Filipino,2
tenedero,Filipino,2
teneza,Filipino,2
teng,Chinese,1
tengan,Japanese,2
tengasantos,Filipino,1
tengco,Filipino,2
tenno,Japanese,2
tenoso,Filipino,2
tentado,Filipino,2
teodoro,Filipino,1
teong,Chinese,2
teopaco,Filipino,2
teope,Filipino,2
teotico,Filipino,2
teppang,Filipino,2
terada,Japanese,2
terai,Japanese,2
teraji,Japanese,2
terakado,Japanese,2
terakawa,Japanese,2
teramoto,Japanese,2
teramura,Japanese,2
teranishi,Japanese,2
terante,Filipino,2
terao,Japanese,2
teraoka,Japanese,2
terasaka,Japanese,1
terasaki,Japanese,2
terasawa,Japanese,2
terashi,Japanese,2
terashima,Japanese,2
teratani,Japanese,1
terauchi,Japanese,2
terayama,Japanese,2
terazaki,Japanese,1
terazawa,Japanese,2
terencio,Filipino,2
ternio,Filipino,1
terrado,Filipino,2
terrenal,Filipino,2
terui,Japanese,2
terukina,Japanese,2
teruya,Japanese,2
tesalona,Filipino,2
teshima,Japanese,2
teshirogi,Japanese,2
tesorio,Filipino,1
testado,Filipino,2
teu,Chinese,1
teung,Chinese,1
tewari,Indian,2
tezuka,Japanese,2
thachet,Indian,2
thadathil,Indian,1
thai,Vietnamese,1
thakar,Indian,1
thaker,Indian,2
thakkar,Indian,2
thakker,Indian,2
thakor,Indian,2
thakore,Indian,2
thakorlal,Indian,1
thakral,Indian,1
thakrar,Indian,2
thamman,Indian,2
thanawala,Indian,1
thandi,Indian,1
thangavelu,Indian,2
thanh,Vietnamese,2
thanki,Indian,1
thaper,Indian,2
tharakan,Indian,2
tharayil,Indian,2
tharian,Indian,2
thatte,Indian,1
thayil,Indian,2
therattil,Indian,2
theung,Chinese,1
thi,Vietnamese,1
thiara,Indian,2
thich,Vietnamese,1
thiep,Vietnamese,1
thieu,Vietnamese,2
thind,Indian,1
thinh,Vietnamese,1
thiruvengada,Indian,1
tho,Vietnamese,1
thoai,Vietnamese,2
thobani,Indian,1
thoi,Vietnamese,1
thommy,Indian,1
thoon,Chinese,1
thoonkuzhy,Indian,2
thoppil,Indian,2
thua,Vietnamese,1
thuan,Vietnamese,2
thuc,Vietnamese,2
thui,Chinese,1
thundathil,Indian,2
thundiyil,Indian,1
thuong,Vietnamese,1
thuyen,Vietnamese,2
thuyet,Vietnamese,1
thyagarajan,Indian,2
ti,Chinese,2
tiam,Filipino,1
tiambeng,Filipino,2
tiamson,Filipino,2
tiamzon,Filipino,2
tian,Chinese,1
tiangco,Filipino,2
tiangha,Filipino,2
tiangsing,Filipino,2
tiangson,Filipino,2
tiao,Chinese,1
tibay,Filipino,2
tibayan,Filipino,2
ticman,Filipino,2
ticsay,Filipino,2
ticzon,Filipino,2
tidalgo,Filipino,2
tieh,Chinese,2
tiempo,Filipino,2
tien,Chinese,1
tienzo,Filipino,2
tierra,Filipino,1
tiet,Vietnamese,2
tieu,Vietnamese,1
tigcal,Filipino,1
tiglao,Filipino,2
tijam,Filipino,2
tikku,Indian,2
tiku,Indian,2
tilan,Filipino,1
tilos,Filipino,2
timario,Filipino,1
timbal,Filipino,2
timbang,Filipino,1
timbol,Filipino,2
timbreza,Filipino,2
timog,Filipino,2
timtim,Filipino,2
timtiman,Filipino,2
tin,Chinese,1
tinawin,Filipino,1
tinaza,Filipino,2
ting,Chinese,2
tingin,Filipino,1
tingson,Filipino,2
tingzon,Filipino,2
tinh,Vietnamese,2
tinio,Filipino,2
tinitigan,Filipino,2
tinoso,Filipino,1
tinsay,Filipino,2
tiomico,Filipino,2
tiong,Filipino,1
tiongco,Filipino,2
tiongko,Filipino,2
tiongson,Filipino,2
tionko,Filipino,2
tioseco,Filipino,2
tiotuico,Filipino,2
tiozon,Filipino,1
tip,Chinese,1
tipnis,Indian,2
tipon,Filipino,1
tique,Filipino,1
tiqui,Filipino,2
tirao,Filipino,2
tiratira,Filipino,2
tirazona,Filipino,2
tirmizi,Indian,1
tirol,Filipino,2
tirona,Filipino,2
tirumala,Indian,1
tisado,Filipino,2
tismo,Filipino,2
titong,Filipino,1
tiu,Filipino,1
tividad,Filipino,2
tiwana,Indian,1
tiwari,Indian,2
tjo,Korean,1
toa,Chinese,1
toba,Japanese,2
tobari,Japanese,2
tobaru,Japanese,1
tobita,Japanese,2
tobo,Japanese,1
tochio,Japanese,1
toda,Japanese,1
todoroki,Japanese,2
togami,Japanese,2
togashi,Japanese,2
togawa,Japanese,2
togi,Japanese,1
togle,Filipino,2
togo,Japanese,2
togonon,Filipino,2
toguchi,Japanese,2
tohyama,Japanese,1
toida,Japanese,1
toji,Japanese,2
tojima,Japanese,1
tojino,Filipino,2
tojo,Japanese,1
tojong,Filipino,2
tokashiki,Japanese,2
tokeshi,Japanese,2
tokita,Japanese,2
tokiwa,Japanese,2
tokko,Korean,2
tokoro,Japanese,2
toku,Japanese,1
tokuda,Japanese,2
tokugawa,Japanese,2
tokuhiro,Japanese,2
tokuhisa,Japanese,2
tokui,Japanese,1
tokumaru,Japanese,2
tokumasu,Japanese,2
tokumitsu,Japanese,2
tokumoto,Japanese,2
tokunaga,Japanese,2
tokuno,Japanese,2
tokuoka,Japanese,2
tokura,Japanese,2
tokushige,Japanese,2
tokushima,Japanese,2
tokuyama,Japanese,2
tokuyasu,Japanese,2
tolat,Indian,2
tolenada,Filipino,1
tolero,Filipino,2
tolete,Filipino,2
toliao,Filipino,2
tolibas,Filipino,2
tolintino,Filipino,2
tolores,Filipino,2
tom,Chinese,2
tomabechi,Japanese,1
tomacder,Filipino,2
tomacruz,Filipino,1
tomaneng,Filipino,2
tomatani,Japanese,2
tomboc,Filipino,2
tomeldan,Filipino,1
tomelden,Filipino,2
tomihara,Japanese,2
tomii,Japanese,2
tomikawa,Japanese,2
tomilloso,Filipino,2
tomimatsu,Japanese,2
tomimbang,Filipino,2
tomimoto,Japanese,2
tomimura,Japanese,2
tominaga,Japanese,2
tomines,Filipino,2
tomioka,Japanese,2
tomishima,Japanese,1
tomita,Japanese,2
tomiyama,Japanese,2
tomiyasu,Japanese,2
tomizawa,Japanese,2
tomizuka,Japanese,2
tomoda,Japanese,2
tomoeda,Japanese,2
tomonaga,Japanese,2
tomonari,Japanese,2
tomono,Japanese,2
tomooka,Japanese,1
tomoyoshi,Japanese,1
tomura,Japanese,2
tonai,Japanese,2
tonegawa,Japanese,1
tonel,Filipino,2
tong,Chinese,1
tongco,Filipino,2
tongohan,Filipino,2
tongol,Filipino,2
tongson,Filipino,2
tongu,Japanese,2
tonogbanua,Filipino,2
tonomura,Japanese,2
tonooka,Japanese,2
tonthat,Vietnamese,2
too,Chinese,2
topacio,Filipino,2
topenio,Filipino,2
topinio,Filipino,2
topiwala,Indian,2
toquero,Filipino,1
torao,Japanese,1
torcuato,Filipino,1
torculas,Filipino,2
tordecilla,Filipino,1
tordesillas,Filipino,2
tordil,Filipino,2
torigoe,Japanese,2
torii,Japanese,2
torikai,Japanese,2
toriumi,Japanese,2
toriyabe,Japanese,1
toriyama,Japanese,2
tormon,Filipino,2
torng,Chinese,1
torqueza,Filipino,2
torrecampo,Filipino,2
torrecer,Filipino,2
torrefranca,Filipino,1
torrejos,Filipino,1
torreliza,Filipino,2
torreon,Filipino,2
torrevillas,Filipino,2
torricer,Filipino,2
tortal,Filipino,2
tortona,Filipino,2
tosaka,Japanese,2
toshima,Japanese,1
toshio,Japanese,1
totaan,Filipino,2
totanes,Filipino,1
totengco,Filipino,2
totsuka,Japanese,2
tou,Chinese,1
tovera,Filipino,2
toya,Japanese,2
toyama,Japanese,2
toyoda,Japanese,2
toyofuku,Japanese,2
toyohara,Japanese,2
toyokawa,Japanese,2
toyonaga,Japanese,1
toyooka,Japanese,2
toyoshima,Japanese,2
toyota,Japanese,2
tozaki,Japanese,2
tozawa,Japanese,1
trac,Vietnamese,1
trajano,Filipino,1
traje,Filipino,2
tram,Vietnamese,1
tran,Vietnamese,2
trang,Vietnamese,1
tranh,Vietnamese,2
transfigurac,Filipino,2
tranvan,Vietnamese,2
trapsi,Filipino,2
trasmonte,Filipino,1
trat,Vietnamese,1
traya,Filipino,2
trazo,Filipino,2
trenh,Vietnamese,2
trevias,Filipino,2
treyes,Filipino,2
trias,Filipino,1
trieu,Vietnamese,1
trillana,Filipino,2
trilles,Filipino,1
trimor,Filipino,2
trinanes,Filipino,2
trinh,Vietnamese,2
trinos,Filipino,2
tripathi,Indian,2
tripathy,Indian,2
trivedi,Indian,2
trocio,Filipino,1
trompeta,Filipino,1
troung,Vietnamese,2
trovela,Filipino,2
tru,Vietnamese,1
trumata,Filipino,2
trung,Vietnamese,1
truong,Vietnamese,2
tsa,Chinese,2
tsai,Chinese,2
tsang,Chinese,2
tsao,Chinese,2
tsau,Chinese,2
tsaur,Chinese,1
tsay,Chinese,2
tse,Chinese,2
tsen,Chinese,2
tseng,Chinese,2
tserng,Chinese,2
tseu,Chinese,2
tseung,Chinese,2
tsi,Chinese,2
tsia,Chinese,2
tsiang,Chinese,2
tsiao,Chinese,2
tsien,Chinese,2
tsim,Chinese,2
tsin,Chinese,1
tsing,Chinese,2
tsiu,Chinese,2
tso,Chinese,2
tsoi,Chinese,2
tson,Chinese,2
tsong,Chinese,2
tsou,Chinese,2
tsow,Chinese,2
tsu,Chinese,2
tsuan,Chinese,2
tsuang,Chinese,1
tsubaki,Japanese,2
tsuboi,Japanese,2
tsubokawa,Japanese,2
tsubone,Japanese,2
tsubota,Japanese,2
tsubouchi,Japanese,2
tsuchida,Japanese,2
tsuchihashi,Japanese,2
tsuchikawa,Japanese,2
tsuchimoto,Japanese,2
tsuchiya,Japanese,2
tsuchiyama,Japanese,2
tsuda,Japanese,2
tsue,Chinese,2
tsuei,Chinese,2
tsugami,Japanese,1
tsugawa,Japanese,2
tsuge,Japanese,2
tsuha,Japanese,2
tsui,Chinese,2
tsuiki,Japanese,1
tsuji,Japanese,2
tsujii,Japanese,2
tsujimoto,Japanese,2
tsujimura,Japanese,2
tsujita,Japanese,2
tsujiuchi,Japanese,2
tsukada,Japanese,2
tsukagoshi,Japanese,1
tsukahara,Japanese,2
tsukamoto,Japanese,2
tsukasa,Japanese,2
tsukayama,Japanese,2
tsukiji,Japanese,2
tsukioka,Japanese,2
tsukiyama,Japanese,2
tsukuda,Japanese,2
tsukui,Japanese,2
tsumura,Japanese,2
tsun,Chinese,2
tsunashima,Japanese,2
tsunekawa,Japanese,2
tsunematsu,Japanese,2
tsuneyoshi,Japanese,2
tsung,Chinese,2
tsuno,Japanese,2
tsunoda,Japanese,2
tsunoi,Japanese,1
tsuru,Japanese,2
tsuruda,Japanese,2
tsurudome,Japanese,2
tsuruga,Japanese,2
tsuruhara,Japanese,1
tsurumaki,Japanese,2
tsurumi,Japanese,1
tsuruoka,Japanese,2
tsuruta,Japanese,2
tsushima,Japanese,2
tsutsui,Japanese,2
tsutsumi,Japanese,2
tsuya,Japanese,2
tsuyama,Japanese,1
tsuyuki,Japanese,2
tsuzuki,Japanese,2
tsz,Chinese,1
tu,Chinese,1
tualla,Filipino,2
tuan,Chinese,1
tuangco,Filipino,2
tuanmu,Chinese,1
tuano,Filipino,2
tuanquin,Filipino,2
tuason,Filipino,2
tuazon,Filipino,2
tubal,Filipino,2
tubera,Filipino,2
tubianosa,Filipino,2
tubiera,Filipino,2
tubig,Filipino,2
tuble,Filipino,2
tubon,Filipino,2
tuc,Vietnamese,1
tucay,Filipino,2
tud,Filipino,2
tudtud,Filipino,2
tuen,Chinese,1
tugab,Filipino,2
tugade,Filipino,2
tugadi,Filipino,2
tugado,Filipino,2
tugaoen,Filipino,2
tugbang,Filipino,2
tui,Chinese,1
tuico,Filipino,2
tulabot,Filipino,2
tulabut,Filipino,2
tulagan,Filipino,1
tulao,Filipino,1
tulfo,Filipino,1
tuliao,Filipino,2
tullao,Filipino,2
tulod,Filipino,2
tulud,Filipino,2
tumacder,Filipino,2
tumale,Filipino,2
tumaliuan,Filipino,2
tumamak,Filipino,2
tumamao,Filipino,2
tumambing,Filipino,2
tumanda,Filipino,2
tumaneng,Filipino,2
tumang,Filipino,2
tumanon,Filipino,2
tumbaga,Filipino,2
tumbocon,Filipino,2
tumbokon,Filipino,2
tummala,Indian,2
tumulak,Filipino,2
tunac,Filipino,2
tunacao,Filipino,2
tunay,Filipino,2
tung,Chinese,2
tungala,Filipino,2
tungol,Filipino,2
tungpalan,Filipino,2
tungul,Filipino,1
tunque,Filipino,1
tuoi,Vietnamese,1
tuong,Vietnamese,1
tupaz,Filipino,1
tupinio,Filipino,2
tuquero,Filipino,2
turakhia,Indian,1
turgano,Filipino,2
turingan,Filipino,2
turqueza,Filipino,2
tutaan,Filipino,2
tutanes,Filipino,1
tuvera,Filipino,2
tuyen,Vietnamese,1
tuyet,Vietnamese,2
tuyor,Filipino,2
tuzon,Filipino,2
twan,Chinese,1
twu,Chinese,2
tyagi,Indian,1
tze,Chinese,2
tzen,Chinese,2
tzeng,Chinese,2
tzo,Chinese,2
tzong,Chinese,1
tzou,Chinese,2
tzu,Chinese,2
uang,Chinese,2
ubalde,Filipino,1
ubas,Filipino,2
uberita,Filipino,2
ubhi,Indian,1
ubongen,Filipino,2
ubukata,Japanese,2
ubungen,Filipino,2
uchi,Filipino,1
uchibori,Japanese,2
uchida,Japanese,2
uchikawa,Japanese,2
uchikoshi,Japanese,1
uchima,Japanese,2
uchimura,Japanese,2
uchino,Japanese,2
uchio,Japanese,2
uchiumi,Japanese,2
uchiyama,Japanese,2
uchizono,Japanese,2
uclaray,Filipino,2
ucol,Filipino,2
uda,Japanese,2
udagawa,Japanese,1
udan,Filipino,2
udani,Indian,1
udarbe,Filipino,2
udasco,Filipino,2
udaundo,Filipino,2
udeshi,Indian,1
udvadia,Indian,1
ueba,Japanese,2
uechi,Japanese,2
ueda,Japanese,2
uehara,Japanese,2
ueki,Japanese,2
uema,Japanese,2
uematsu,Japanese,2
uemoto,Japanese,2
uemura,Japanese,2
ueng,Chinese,2
uenishi,Japanese,2
ueno,Japanese,2
uenoyama,Japanese,2
ueoka,Japanese,2
ueshima,Japanese,1
uesugi,Japanese,2
ueta,Japanese,1
uetake,Japanese,2
ueyama,Japanese,1
uezato,Japanese,1
uezu,Japanese,2
ugaban,Filipino,2
ugai,Japanese,2
ugajin,Japanese,1
ugale,Filipino,2
ugalino,Filipino,2
ugay,Filipino,2
ugerio,Filipino,2
ugot,Filipino,2
ugto,Filipino,2
uh,Korean,2
uhm,Korean,2
uichanco,Filipino,1
ujano,Filipino,2
uji,Japanese,1
ujihara,Japanese,2
ujiie,Japanese,2
ujita,Japanese,2
ukai,Japanese,2
ukani,Indian,2
ukawa,Japanese,1
ukita,Japanese,2
ulahannan,Indian,2
ulanday,Filipino,2
ulang,Filipino,2
ulangca,Filipino,2
ulatan,Filipino,1
ulep,Filipino,2
ulgado,Filipino,2
ulhaq,Indian,1
ulhasan,Indian,1
ulibas,Filipino,2
ulit,Filipino,1
ullal,Indian,1
ulnagan,Filipino,1
ulpindo,Filipino,2
um,Korean,2
umadhay,Filipino,2
umagat,Filipino,2
umaguing,Filipino,2
umale,Filipino,2
umali,Filipino,2
umandal,Filipino,2
umandap,Filipino,2
umanos,Filipino,2
umayam,Filipino,2
umbay,Filipino,2
umblas,Filipino,1
umeda,Japanese,2
umedbhai,Indian,1
umehara,Japanese,2
